AA7;;D02_0;;QSPI0_IO2
AA8;;VCCAUX-1;;VCCAUX
AA9;;CCLK_0;;FPGA_CCLK
AA10;;VCCINT-7;;VCCINT
AA11;;GND-49;;GND
AA12;;VCCINT-32;;VCCINT
AA13;;GND-50;;GND
AA14;;VCCINT-44;;VCCINT
AA15;;GND-51;;GND
AA16;;VCCINT-42;;VCCINT
AA17;;GND-52;;GND
AA18;;VCCBRAM-4;;VCCBRAM
AA19;;GND-53;;GND
AA20;;IO_L9P_T1L_N4_AD12P_47;;FMC1_LA25_P
AA21;;GND-54;;GND
AA22;;IO_L7P_T1L_N0_QBC_AD13P_47;;FMC1_LA26_P
AA23;;IO_L11N_T1U_N9_GC_47;;FMC1_CLK1_M2C_N
AA24;;IO_L12P_T1U_N10_GC_47;;FMC1_CLK0_M2C_P
AA25;;IO_L12N_T1U_N11_GC_47;;FMC1_CLK0_M2C_N
AA26;;VCCO_47-3;;P1V8
AA27;;IO_L5P_T0U_N8_AD14P_47;;RXC12_P
AA28;;IO_T0U_N12_VRP_47;;VRP_47
AA29;;IO_L16P_T2U_N6_QBC_AD3P_48;;FMC1_LA11_P
AA30;;VREF_48;;FMC1_VREF_A_M2C
AA31;;GND-55;;GND
AA32;;IO_L13P_T2L_N0_GC_QBC_48;;FMC1_LA00_CC_P
AA33;;IO_T2U_N12_48;;$5N7857
AA34;;IO_L17P_T2U_N8_AD10P_48;;FMC1_LA10_P
AB1;;MGTHRXN3_225;;GTP12RX_N
AB2;;MGTHRXP3_225;;GTP12RX_P
AB3;;GND-56;;GND
AB4;;GND-57;;GND
AB5;;MGTREFCLK0N_225;;REFCLK227_C_N
AB6;;MGTREFCLK0P_225;;REFCLK227_C_P
AB7;;D01_DIN_0;;QSPI0_IO1
AB8;;GND-31;;GND
AB9;;VCCO_0-2;;P3V3
AB10;;GND-58;;GND
AB11;;VCCINT-33;;VCCINT
AB12;;GND-59;;GND
AB13;;VCCINT-34;;VCCINT
AB14;;GND-60;;GND
AB15;;VCCINT-4;;VCCINT
AB16;;GND-61;;GND
AB17;;VCCBRAM-2;;VCCBRAM
AB18;;GND-62;;GND
AB19;;VCCAUX_IO-8;;VCCAUX
AB20;;IO_L9N_T1L_N5_AD12N_47;;FMC1_LA25_N
AB21;;IO_L10P_T1U_N6_QBC_AD4P_47;;FMC1_LA23_P
AB22;;IO_L7N_T1L_N1_QBC_AD13N_47;;FMC1_LA26_N
AB23;;VCCO_47-5;;P1V8
AB24;;IO_L3P_T0L_N4_AD15P_47;;RXC13_P
AB25;;IO_L6P_T0U_N10_AD6P_47;;FMC1_LA27_P
AB26;;IO_L6N_T0U_N11_AD6N_47;;FMC1_LA27_N
AB27;;IO_L5N_T0U_N9_AD14N_47;;RXC12_N
AB28;;GND-63;;GND
AB29;;IO_L16N_T2U_N7_QBC_AD3N_48;;FMC1_LA11_N
AB30;;IO_L14P_T2L_N2_GC_48;;FMC1_LA01_CC_P
AB31;;IO_L14N_T2L_N3_GC_48;;FMC1_LA01_CC_N
AB32;;IO_L13N_T2L_N1_GC_QBC_48;;FMC1_LA00_CC_N
AB33;;VCCO_48-5;;P1V8
AB34;;IO_L17N_T2U_N9_AD10N_48;;FMC1_LA10_N
AC1;;GND-64;;GND
AC2;;MGTAVTT_R-15;;MGTAVTT
AC3;;MGTHTXN3_225;;GTP12TXC_N
AC4;;MGTHTXP3_225;;GTP12TXC_P
AC5;;GND-65;;GND
AC6;;MGTAVCC_R-9;;MGTAVCC
AC7;;D00_MOSI_0;;QSPI0_IO0
AC8;;VCCAUX-2;;VCCAUX
AC9;;TCK_0;;FPGA_TCK
AC10;;VCCINT-35;;VCCINT
AC11;;GND-67;;GND
AC12;;VCCINT-5;;VCCINT
AC13;;GND-68;;GND
AC14;;VCCINT-36;;VCCINT
AC15;;GND-69;;GND
AC16;;VCCINT-14;;VCCINT
AC17;;GND-70;;GND
AC18;;VCCAUX_IO-9;;VCCAUX
AC19;;GND-71;;GND
AC20;;VCCO_47-6;;P1V8
AC21;;IO_L10N_T1U_N7_QBC_AD4N_47;;FMC1_LA23_N
AC22;;IO_L8P_T1L_N2_AD5P_47;;FMC1_LA24_P
AC23;;IO_L8N_T1L_N3_AD5N_47;;FMC1_LA24_N
AC24;;IO_L3N_T0L_N5_AD15N_47;;RXC13_N
AC25;;GND-72;;GND
AC26;;IO_L4P_T0U_N6_DBC_AD7P_47;;TXC12_P
AC27;;IO_L4N_T0U_N7_DBC_AD7N_47;;TXC12_N
AC28;;IO_L3P_T0L_N4_AD15P_48;;TXC15_P
AC29;;IO_T0U_N12_VRP_48;;VRP_48
AC30;;VCCO_48-1;;P1V8
AC31;;IO_L12P_T1U_N10_GC_48;;FMC1_GBTCLK0_M2C_P
AC32;;IO_L12N_T1U_N11_GC_48;;FMC1_GBTCLK0_M2C_N
AC33;;IO_L18P_T2U_N10_AD2P_48;;FMC1_LA07_P
AC34;;IO_L15P_T2L_N4_AD11P_48;;FMC1_LA06_P
AD1;;MGTHRXN2_225;;GTP13RX_N
AD2;;MGTHRXP2_225;;GTP13RX_P
AD3;;MGTAVTT_R-14;;MGTAVTT
AD4;;GND-73;;GND
AD5;;MGTREFCLK1N_224;;FCLKAC_N
AD6;;MGTREFCLK1P_224;;FCLKAC_P
AD7;;VBATT;;FPGA_VBATT
AD8;;IO_L17N_T2U_N9_AD10N_64;;RE_DE_RX_P19
AD9;;IO_L17P_T2U_N8_AD10P_64;;RE_DE_RX_P18
AD10;;IO_L16P_T2U_N6_QBC_AD3P_64;;RE_DE_RX_P20
AD11;;IO_L10P_T1U_N6_QBC_AD4P_64;;DIO5
AD12;;GND-74;;GND
AD13;;VREF_64;;Vref64
AD14;;IO_T3U_N12_45;;$3N13641
AD15;;IO_L24N_T3U_N11_45;;DDR3_64_A6
AD16;;IO_L24P_T3U_N10_45;;DDR3_64_A4
AD17;;VCCO_45-4;;P1V5
AD18;;IO_L19N_T3L_N1_DBC_AD9N_45;;DDR3_64_BA2
AD19;;IO_L19P_T3L_N0_DBC_AD9P_45;;DDR3_64_BA1
AD20;;IO_L3P_T0L_N4_AD15P_44;;DDR3_64_DQ5
AD21;;IO_L1P_T0L_N0_DBC_44;;DDR3_64_DM0
AD22;;GND-75;;GND
AD23;;VREF_44;;DDR3_64_VREF
AD24;;IO_T0U_N12_VRP_44;;VRP_44
AD25;;IO_L2P_T0L_N2_47;;TXC13_P
AD26;;IO_L2N_T0L_N3_47;;TXC13_N
AD27;;VCCO_48-7;;P1V8
AD28;;IO_L3N_T0L_N5_AD15N_48;;TXC15_N
AD29;;IO_L5P_T0U_N8_AD14P_48;;TXC14_P
AD30;;IO_L11P_T1U_N8_GC_48;;FMC1_LA08_P
AD31;;IO_L11N_T1U_N9_GC_48;;FMC1_LA08_N
AD32;;GND-76;;GND
AD33;;IO_L18N_T2U_N11_AD2N_48;;FMC1_LA07_N
AD34;;IO_L15N_T2L_N5_AD11N_48;;FMC1_LA06_N
AE1;;GND-77;;GND
AE2;;GND-78;;GND
AE3;;MGTHTXN2_225;;GTP13TXC_N
AE4;;MGTHTXP2_225;;GTP13TXC_P
AE5;;GND-79;;GND
AE6;;MGTAVCC_R-10;;MGTAVCC
AE7;;GND-80;;GND
AE8;;IO_L15P_T2L_N4_AD11P_64;;MLVDS_FSEN
AE9;;GND-81;;GND
AE10;;IO_L16N_T2U_N7_QBC_AD3N_64;;
AE11;;IO_L10N_T1U_N7_QBC_AD4N_64;;DIO6
AE12;;IO_L9P_T1L_N4_AD12P_64;;DIO7
AE13;;IO_L7P_T1L_N0_QBC_AD13P_64;;SFP2_LED2
AE14;;VCCO_45-3;;P1V5
AE15;;IO_L22N_T3U_N7_DBC_AD0N_45;;DDR3_64_CK_N
AE16;;IO_L22P_T3U_N6_DBC_AD0P_45;;DDR3_64_CK_P
AE17;;IO_L23P_T3U_N8_45;;DDR3_64_A0
AE18;;IO_L21P_T3L_N4_AD8P_45;;DDR3_64_A12
AE19;;GND-82;;GND
AE20;;IO_L3N_T0L_N5_AD15N_44;;DDR3_64_DQ7
AE21;;IO_L1N_T0L_N1_DBC_44;;$3N13456
AE22;;IO_L5P_T0U_N8_AD14P_44;;DDR3_64_DQ4
AE23;;IO_L5N_T0U_N9_AD14N_44;;DDR3_64_DQ0
AE24;;VCCO_44-6;;P1V5
AE25;;IO_L7P_T1L_N0_QBC_AD13P_44;;DDR3_64_DM1
AE26;;IO_L7N_T1L_N1_QBC_AD13N_44;;$3N13454
AE27;;IO_L1P_T0L_N0_DBC_48;;FMC1_DP0_M2C_P
AE28;;IO_L2P_T0L_N2_48;;FMC1_DP0_C2M_P
AE29;;GND-83;;GND
AE30;;IO_L5N_T0U_N9_AD14N_48;;TXC14_N
AE31;;IO_T1U_N12_48;;$5N7859
AE32;;IO_L9P_T1L_N4_AD12P_48;;FMC1_LA09_P
AE33;;IO_L10P_T1U_N6_QBC_AD4P_48;;FMC1_LA05_P
AE34;;VCCO_48-2;;P1V8
AF1;;MGTHRXN1_225;;GTP14RX_N
AF2;;MGTHRXP1_225;;GTP14RX_P
AF3;;GND-84;;GND
AF4;;GND-85;;GND
AF5;;MGTREFCLK0N_224;;CDR_CLK_CLEAN2_N
AF6;;MGTREFCLK0P_224;;CDR_CLK_CLEAN2_P
AF7;;GND-86;;GND
AF8;;IO_L15N_T2L_N5_AD11N_64;;
AF9;;IO_L14P_T2L_N2_GC_64;;CLK_50M
AF10;;IO_L13P_T2L_N0_GC_QBC_64;;AMC_MASTER_AUX_CLK_P
AF11;;VCCO_64-4;;P3V3
AF12;;IO_L9N_T1L_N5_AD12N_64;;DIO8
AF13;;IO_L7N_T1L_N1_QBC_AD13N_64;;SFP2_LOS
AF14;;IO_L20N_T3L_N3_AD1N_45;;DDR3_64_A8
AF15;;IO_L20P_T3L_N2_AD1P_45;;DDR3_64_A9
AF16;;GND-87;;GND
AF17;;IO_L23N_T3U_N9_45;;DDR3_64_BA0
AF18;;IO_L21N_T3L_N5_AD8N_45;;DDR3_64_CE0_N
AF19;;VREF_45;;DDR3_64_VREF
AF20;;IO_L2P_T0L_N2_44;;DDR3_64_DQ3
AF21;;VCCO_44-2;;P1V5
AF22;;IO_L6P_T0U_N10_AD6P_44;;DDR3_64_DQ2
AF23;;IO_L8P_T1L_N2_AD5P_44;;DDR3_64_DQ11
AF24;;IO_L8N_T1L_N3_AD5N_44;;DDR3_64_DQ13
AF25;;IO_T1U_N12_44;;
AF26;;GND-88;;GND
AF27;;IO_L1N_T0L_N1_DBC_48;;FMC1_DP0_M2C_N
AF28;;IO_L2N_T0L_N3_48;;FMC1_DP0_C2M_N
AF29;;IO_L4P_T0U_N6_DBC_AD7P_48;;RXC15_P
AF30;;IO_L6P_T0U_N10_AD6P_48;;RXC14_P
AF31;;VCCO_48-6;;P1V8
AF32;;IO_L9N_T1L_N5_AD12N_48;;FMC1_LA09_N
AF33;;IO_L8P_T1L_N2_AD5P_48;;FMC1_LA02_P
AF34;;IO_L10N_T1U_N7_QBC_AD4N_48;;FMC1_LA05_N
AG1;;GND-89;;GND
AG2;;MGTAVTT_R-13;;MGTAVTT
AG3;;MGTHTXN1_225;;GTP14TXC_N
AG4;;MGTHTXP1_225;;GTP14TXC_P
AG5;;GND-90;;GND
AG6;;MGTAVCC_R-14;;MGTAVCC
AG7;;GND-91;;GND
AG8;;VCCO_64-5;;P3V3
AG9;;IO_L14N_T2L_N3_GC_64;;SFP1_LED1
AG10;;IO_L13N_T2L_N1_GC_QBC_64;;AMC_MASTER_AUX_CLK_N
AG11;;IO_L12P_T1U_N10_GC_64;;DIO0
AG12;;IO_L11P_T1U_N8_GC_64;;DIO3
AG13;;GND-92;;GND
AG14;;IO_L18N_T2U_N11_AD2N_45;;DDR3_64_A14
AG15;;IO_L18P_T2U_N10_AD2P_45;;$3N13642
AG16;;IO_L15N_T2L_N5_AD11N_45;;DDR3_64_A2
AG17;;IO_L15P_T2L_N4_AD11P_45;;DDR3_64_A3
AG18;;VCCO_45-1;;P1V5
AG19;;IO_L17P_T2U_N8_AD10P_45;;DDR3_64_WE_N
AG20;;IO_L2N_T0L_N3_44;;DDR3_64_DQ1
AG21;;IO_L4P_T0U_N6_DBC_AD7P_44;;DDR3_64_DQS0_P
AG22;;IO_L6N_T0U_N11_AD6N_44;;DDR3_64_DQ6
AG23;;GND-93;;GND
AG24;;IO_L9P_T1L_N4_AD12P_44;;DDR3_64_DQ9
AG25;;IO_L9N_T1L_N5_AD12N_44;;DDR3_64_DQ15
AG26;;IO_T0U_N12_VRP_46;;VRP_46
AG27;;VREF_46;;DDR3_64_VREF
AG28;;VCCO_46-7;;P1V5
AG29;;IO_L4N_T0U_N7_DBC_AD7N_48;;RXC15_N
AG30;;IO_L6N_T0U_N11_AD6N_48;;RXC14_N
AG31;;IO_L7P_T1L_N0_QBC_AD13P_48;;FMC1_LA04_P
AG32;;IO_L7N_T1L_N1_QBC_AD13N_48;;FMC1_LA04_N
AG33;;GND-94;;GND
AG34;;IO_L8N_T1L_N3_AD5N_48;;FMC1_LA02_N
AH1;;MGTHRXN0_225;;GTP15RX_N
AH2;;MGTHRXP0_225;;GTP15RX_P
AH3;;MGTAVTT_R-12;;MGTAVTT
AH4;;GND-95;;GND
AH5;;MGTHTXN0_225;;GTP15TXC_N
AH6;;MGTHTXP0_225;;GTP15TXC_P
AH7;;GND-96;;GND
AH8;;IO_L18N_T2U_N11_AD2N_64;;RE_DE_RX_P17
AH9;;IO_L18P_T2U_N10_AD2P_64;;RE_DE_TX_P20
AH10;;GND-97;;GND
AH11;;IO_L12N_T1U_N11_GC_64;;DIO1
AH12;;IO_L11N_T1U_N9_GC_64;;DIO4
AH13;;IO_L8P_T1L_N2_AD5P_64;;DIO9
AH14;;IO_T2U_N12_45;;DDR3_64_A5
AH15;;VCCO_45-2;;P1V5
AH16;;IO_L14P_T2L_N2_GC_45;;RXC6_P
AH17;;IO_L13N_T2L_N1_GC_QBC_45;;TXC6_N
AH18;;IO_L13P_T2L_N0_GC_QBC_45;;TXC6_P
AH19;;IO_L17N_T2U_N9_AD10N_45;;DDR3_64_RAS_N
AH20;;GND-98;;GND
AH21;;IO_L4N_T0U_N7_DBC_AD7N_44;;DDR3_64_DQS0_N
AH22;;IO_L12P_T1U_N10_GC_44;;DDR3_64_DQ14
AH23;;IO_L12N_T1U_N11_GC_44;;DDR3_64_DQ12
AH24;;IO_L10P_T1U_N6_QBC_AD4P_44;;DDR3_64_DQS1_P
AH25;;VCCO_44-3;;P1V5
AH26;;IO_L1P_T0L_N0_DBC_46;;DDR3_64_DM4
AH27;;IO_L5P_T0U_N8_AD14P_46;;DDR3_64_DQ37
AH28;;IO_L5N_T0U_N9_AD14N_46;;DDR3_64_DQ32
AH29;;IO_T2U_N12_46;;$3N13496
AH30;;GND-99;;GND
AH31;;IO_L17P_T2U_N8_AD10P_46;;DDR3_64_DQ48
AH32;;IO_L17N_T2U_N9_AD10N_46;;DDR3_64_DQ49
AH33;;IO_L16P_T2U_N6_QBC_AD3P_46;;DDR3_64_DQS6_P
AH34;;IO_L18P_T2U_N10_AD2P_46;;DDR3_64_DQ54
AJ1;;GND-100;;GND
AJ2;;GND-101;;GND
AJ3;;MGTHRXN3_224;;RX5_N
AJ4;;MGTHRXP3_224;;RX5_P
AJ5;;GND-102;;GND
AJ6;;MGTAVCC_R-11;;MGTAVCC
AJ7;;GND-103;;GND
AJ8;;IO_L23N_T3U_N9_64;;IO_TX_P19
AJ9;;IO_L23P_T3U_N8_64;;IO_TX_P18
AJ10;;IO_T2U_N12_64;;SFP1_LED2
AJ11;;IO_T1U_N12_64;;DIO2
AJ12;;VCCO_64-3;;P3V3
AJ13;;IO_L8N_T1L_N3_AD5N_64;;SFP2_LED1
AJ14;;IO_L16N_T2U_N7_QBC_AD3N_45;;DDR3_64_RST_N
AJ15;;IO_L16P_T2U_N6_QBC_AD3P_45;;DDR3_64_A13
AJ16;;IO_L14N_T2L_N3_GC_45;;RXC6_N
AJ17;;GND-104;;GND
AJ18;;IO_L11P_T1U_N8_GC_45;;DDR3_64_ODT
AJ19;;IO_T1U_N12_45;;$3N13648
AJ20;;IO_L16P_T2U_N6_QBC_AD3P_44;;DDR3_64_DQS2_P
AJ21;;IO_L13P_T2L_N0_GC_QBC_44;;DDR3_64_DM2
AJ22;;VCCO_44-4;;P1V5
AJ23;;IO_L11P_T1U_N8_GC_44;;DDR3_64_DQ10
AJ24;;IO_L11N_T1U_N9_GC_44;;DDR3_64_DQ8
AJ25;;IO_L10N_T1U_N7_QBC_AD4N_44;;DDR3_64_DQS1_N
AJ26;;IO_L1N_T0L_N1_DBC_46;;$3N13469
AJ27;;GND-105;;GND
AJ28;;IO_L6P_T0U_N10_AD6P_46;;DDR3_64_DQ36
AJ29;;IO_L13P_T2L_N0_GC_QBC_46;;DDR3_64_DM6
AJ30;;IO_L15P_T2L_N4_AD11P_46;;DDR3_64_DQ53
AJ31;;IO_L15N_T2L_N5_AD11N_46;;DDR3_64_DQ52
AJ32;;VCCO_46-2;;P1V5
AJ33;;IO_L16N_T2U_N7_QBC_AD3N_46;;DDR3_64_DQS6_N
AJ34;;IO_L18N_T2U_N11_AD2N_46;;DDR3_64_DQ50
AK1;;MGTHRXN2_224;;RX4_N
AK2;;MGTHRXP2_224;;RX4_P
AK3;;GND-106;;GND
AK4;;GND-107;;GND
AK5;;MGTHTXN3_224;;TX5C_N
AK6;;MGTHTXP3_224;;TX5C_P
AK7;;GND-108;;GND
AK8;;IO_L24P_T3U_N10_64;;PRI_UART_TxD
AK9;;VCCO_64-6;;P3V3
AK10;;IO_L21P_T3L_N4_AD8P_64;;IO_RX_P18
AK11;;IO_T0U_N12_64;;SFP1_RATE_SELECT
AK12;;IO_L5P_T0U_N8_AD14P_64;;SFP2_MOD_DEF2
AK13;;IO_L6P_T0U_N10_AD6P_64;;SFP2_MOD_DEF0
AK14;;GND-109;;GND
AK15;;IO_L9P_T1L_N4_AD12P_45;;DDR3_64_A7
AK16;;IO_L12N_T1U_N11_GC_45;;SYSCLK_300_N
AK17;;IO_L12P_T1U_N10_GC_45;;SYSCLK_300_P
AK18;;IO_L11N_T1U_N9_GC_45;;DDR3_64_CAS_N
AK19;;VCCO_45-7;;P1V5
AK20;;IO_L16N_T2U_N7_QBC_AD3N_44;;DDR3_64_DQS2_N
AK21;;IO_L13N_T2L_N1_GC_QBC_44;;HW_ID3
AK22;;IO_L14P_T2L_N2_GC_44;;DDR3_64_DQ20
AK23;;IO_L14N_T2L_N3_GC_44;;DDR3_64_DQ19
AK24;;GND-110;;GND
AK25;;IO_T2U_N12_44;;HW_ID2
AK26;;IO_L3P_T0L_N4_AD15P_46;;DDR3_64_DQ33
AK27;;IO_L3N_T0L_N5_AD15N_46;;DDR3_64_DQ38
AK28;;IO_L6N_T0U_N11_AD6N_46;;DDR3_64_DQ34
AK29;;VCCO_46-3;;P1V5
AK30;;IO_L13N_T2L_N1_GC_QBC_46;;$3N13494
AK31;;IO_L14P_T2L_N2_GC_46;;DDR3_64_DQ51
AK32;;IO_L14N_T2L_N3_GC_46;;DDR3_64_DQ55
AK33;;IO_T3U_N12_46;;$3N13471
AK34;;GND-111;;GND
AL1;;GND-112;;GND
AL2;;MGTAVTT_R-11;;MGTAVTT
AL3;;MGTHTXN2_224;;TX4C_N
AL4;;MGTHTXP2_224;;TX4C_P
AL5;;GND-113;;GND
AL6;;MGTAVCC_R-12;;MGTAVCC
AL7;;GND-114;;GND
AL8;;IO_L24N_T3U_N11_64;;PRI_UART_RxD
AL9;;IO_L21N_T3L_N5_AD8N_64;;IO_RX_P19
AL10;;IO_L19P_T3L_N0_DBC_AD9P_64;;RE_DE_TX_P18
AL11;;GND-115;;GND
AL12;;IO_L5N_T0U_N9_AD14N_64;;SFP2_RATE_SELECT
AL13;;IO_L6N_T0U_N11_AD6N_64;;SFP2_MOD_DEF1
AL14;;IO_L7P_T1L_N0_QBC_AD13P_45;;RXC7_P
AL15;;IO_L9N_T1L_N5_AD12N_45;;DDR3_64_A11
AL16;;VCCO_45-5;;P1V5
AL17;;IO_L10N_T1U_N7_QBC_AD4N_45;;DDR3_64_A1
AL18;;IO_L10P_T1U_N6_QBC_AD4P_45;;DDR3_64_A10
AL19;;IO_L8P_T1L_N2_AD5P_45;;DDR3_64_CKE
AL20;;IO_L15P_T2L_N4_AD11P_44;;DDR3_64_DQ22
AL21;;GND-116;;GND
AL22;;IO_L17P_T2U_N8_AD10P_44;;DDR3_64_DQ16
AL23;;IO_L17N_T2U_N9_AD10N_44;;DDR3_64_DQ23
AL24;;IO_L18P_T2U_N10_AD2P_44;;DDR3_64_DQ21
AL25;;IO_L18N_T2U_N11_AD2N_44;;DDR3_64_DQ17
AL26;;VCCO_46-1;;P1V5
AL27;;IO_L4P_T0U_N6_DBC_AD7P_46;;DDR3_64_DQS4_P
AL28;;IO_L4N_T0U_N7_DBC_AD7N_46;;DDR3_64_DQS4_N
AL29;;IO_L11P_T1U_N8_GC_46;;DDR3_64_DQ44
AL30;;IO_L12P_T1U_N10_GC_46;;DDR3_64_DQ40
AL31;;GND-117;;GND
AL32;;IO_L19P_T3L_N0_DBC_AD9P_46;;DDR3_64_DM7
AL33;;IO_L19N_T3L_N1_DBC_AD9N_46;;$3N13499
AL34;;IO_L24P_T3U_N10_46;;DDR3_64_DQ62
AM1;;MGTHRXN1_224;;SFP2RX_N
AM2;;MGTHRXP1_224;;SFP2RX_P
AM3;;MGTAVTT_R-10;;MGTAVTT
AM4;;GND-118;;GND
AM5;;MGTHTXN1_224;;SFP2TX_N
AM6;;MGTHTXP1_224;;SFP2TX_P
AM7;;GND-119;;GND
AM8;;GND-120;;GND
AM9;;IO_T3U_N12_64;;IO_TX_P17
AM10;;IO_L19N_T3L_N1_DBC_AD9N_64;;RE_DE_TX_P19
AM11;;IO_L3P_T0L_N4_AD15P_64;;SFP1_LOS
AM12;;IO_L4P_T0U_N6_DBC_AD7P_64;;SFP2_TX_DISABLE
AM13;;VCCO_64-2;;P3V3
AM14;;IO_L7N_T1L_N1_QBC_AD13N_45;;RXC7_N
AM15;;IO_L5N_T0U_N9_AD14N_45;;RXC10_N
AM16;;IO_L5P_T0U_N8_AD14P_45;;RXC10_P
AM17;;IO_L3P_T0L_N4_AD15P_45;;RXC11_P
AM18;;GND-121;;GND
AM19;;IO_L8N_T1L_N3_AD5N_45;;$3N13645
AM20;;IO_L15N_T2L_N5_AD11N_44;;DDR3_64_DQ18
AM21;;IO_L19P_T3L_N0_DBC_AD9P_44;;DDR3_64_DM3
AM22;;IO_L20P_T3L_N2_AD1P_44;;DDR3_64_DQ31
AM23;;VCCO_44-1;;P1V5
AM24;;IO_L21P_T3L_N4_AD8P_44;;DDR3_64_DQ24
AM25;;IO_T3U_N12_44;;HW_ID0
AM26;;IO_L2P_T0L_N2_46;;DDR3_64_DQ39
AM27;;IO_L2N_T0L_N3_46;;DDR3_64_DQ35
AM28;;GND-122;;GND
AM29;;IO_L11N_T1U_N9_GC_46;;DDR3_64_DQ46
AM30;;IO_L12N_T1U_N11_GC_46;;DDR3_64_DQ42
AM31;;IO_T1U_N12_46;;$3N13492
AM32;;IO_L23P_T3U_N8_46;;DDR3_64_DQ60
AM33;;VCCO_46-4;;P1V5
AM34;;IO_L24N_T3U_N11_46;;DDR3_64_DQ58
AN1;;GND-123;;GND
AN2;;GND-124;;GND
AN3;;MGTHTXN0_224;;SFP1TX_N
AN4;;MGTHTXP0_224;;SFP1TX_P
AN5;;GND-125;;GND
AN6;;MGTAVCC_R-13;;MGTAVCC
AN7;;GND-126;;GND
AN8;;IO_L22P_T3U_N6_DBC_AD0P_64;;IO_TX_P20
AN9;;IO_L20P_T3L_N2_AD1P_64;;IO_RX_P20
AN10;;VCCO_64-1;;P3V3
AN11;;IO_L3N_T0L_N5_AD15N_64;;SFP1_MOD_DEF0
AN12;;IO_L4N_T0U_N7_DBC_AD7N_64;;SFP2_TX_FAULT
AN13;;IO_L2P_T0L_N2_64;;SFP1_MOD_DEF1
AN14;;IO_L1P_T0L_N0_DBC_45;;$3N13646
AN15;;GND-127;;GND
AN16;;IO_L3N_T0L_N5_AD15N_45;;RXC11_N
AN17;;IO_L4N_T0U_N7_DBC_AD7N_45;;TXC10_N
AN18;;IO_L4P_T0U_N6_DBC_AD7P_45;;TXC10_P
AN19;;IO_L2P_T0L_N2_45;;TXC11_P
AN20;;VCCO_44-5;;P1V5
AN21;;IO_L19N_T3L_N1_DBC_AD9N_44;;HW_ID1
AN22;;IO_L20N_T3L_N3_AD1N_44;;DDR3_64_DQ29
AN23;;IO_L24P_T3U_N10_44;;DDR3_64_DQ25
AN24;;IO_L21N_T3L_N5_AD8N_44;;DDR3_64_DQ26
AN25;;GND-128;;GND
AN26;;IO_L7P_T1L_N0_QBC_AD13P_46;;DDR3_64_DM5
AN27;;IO_L9P_T1L_N4_AD12P_46;;DDR3_64_DQ47
AN28;;IO_L9N_T1L_N5_AD12N_46;;DDR3_64_DQ43
AN29;;IO_L10P_T1U_N6_QBC_AD4P_46;;DDR3_64_DQS5_P
AN30;;VCCO_46-6;;P1V5
AN31;;IO_L21P_T3L_N4_AD8P_46;;DDR3_64_DQ61
AN32;;IO_L23N_T3U_N9_46;;DDR3_64_DQ63
AN33;;IO_L20P_T3L_N2_AD1P_46;;DDR3_64_DQ56
AN34;;IO_L22P_T3U_N6_DBC_AD0P_46;;DDR3_64_DQS7_P
AP1;;MGTHRXN0_224;;SFP1RX_N
AP2;;MGTHRXP0_224;;SFP1RX_P
AP3;;GND-129;;GND
AP4;;GND-130;;GND
AP5;;MGTRREF_R;;MGTREF
AP6;;MGTAVTTRCAL_R;;MGTAVTT
AP7;;GND-131;;GND
